stages,scope,tested_layers,spider_suppression,ant_factor_L7,ant_factor_L22,ant_factor_L27,factor_l1,factor_l2,maximum_ant_factor,success,total_delta_norm,spider_feature_ids,spider_positions,spider_targets,ant_feature_ids,ant_positions,ant_targets,operation_delta_norms,top_token,top_probability,p_six,p_eight,p_four,log_p_six_minus_log_p_eight,top_tokens
"[""triple_refined""]",L7+L22+L27,"[7, 22, 27]",1.0,2.5,3.25,2.75,8.5,4.937104414532874,3.25,False,6958.982379670262,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[315.66993713378906, 5925.125453948975, 1171.4280986785889, 2598.0014038085938]","[84.8398208618164, 133.32498168945312, 315.66998291015625, 1640.0933837890625, 1259.3336181640625, 346.31292724609375, 5925.12646484375, 1171.4281005859375, 220.39263916015625, 0.0, 682.9691772460938, 403.8002624511719, 2598.001708984375]", Eight,0.9746594429016113,0.022921793162822723,0.9746594429016113,0.0024159392341971397,-3.7499999961389054,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9746594429016113}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.022921793162822723}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.0024159392341971397}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 1.0406478168079047e-06}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 8.104573225864442e-07}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 4.915672207062016e-07}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 2.9815058155691077e-07}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 1.0968346941808704e-07}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 5.181080453553477e-08}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 5.181080453553477e-08}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 9.003367829052422e-09}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 9.003367829052422e-09}]"
"[""triple_refined""]",L7+L22+L27,"[7, 22, 27]",1.0,2.5,3.25,3.0,8.75,5.080600358225394,3.25,False,7050.561645979497,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[315.66993713378906, 5925.125453948975, 1171.4280986785889, 2834.183349609375]","[84.8398208618164, 133.32498168945312, 315.66998291015625, 1640.0933837890625, 1259.3336181640625, 346.31292724609375, 5925.12646484375, 1171.4281005859375, 220.39263916015625, 0.0, 682.9691772460938, 403.8002624511719, 2834.18359375]", Eight,0.9676944017410278,0.02922184020280838,0.9676944017410278,0.0030799591913819313,-3.499999954903474,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9676944017410278}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.02922184020280838}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.0030799591913819313}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 1.3266694622871e-06}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.0332112196920207e-06}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 6.266743071137171e-07}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 4.880544111074414e-07}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 1.398299360744204e-07}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 6.605098690215527e-08}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 6.605098690215527e-08}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 1.1477939487747335e-08}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 8.939028184329345e-09}]"
"[""triple_refined""]",L7+L22+L27,"[7, 22, 27]",1.0,2.5,3.25,3.25,9.0,5.232112384114087,3.25,False,7148.773814601769,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[315.66993713378906, 5925.125453948975, 1171.4280986785889, 3070.3652954101562]","[84.8398208618164, 133.32498168945312, 315.66998291015625, 1640.0933837890625, 1259.3336181640625, 346.31292724609375, 5925.12646484375, 1171.4281005859375, 220.39263916015625, 0.0, 682.9691772460938, 403.8002624511719, 3070.365478515625]", Eight,0.9668490886688232,0.02919631265103817,0.9668490886688232,0.003951291553676128,-3.4999999996922044,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9668490886688232}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.02919631265103817}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.003951291553676128}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 1.0323086598873488e-06}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.0323086598873488e-06}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 4.876280854659854e-07}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 4.876280854659854e-07}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 1.3970779377814324e-07}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 6.59932837265842e-08}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 5.139562375688911e-08}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 1.146791284156734e-08}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 8.931220207841761e-09}]"
"[""triple_refined""]",L7+L22+L27,"[7, 22, 27]",1.0,2.5,3.25,3.5,9.25,5.390964663211956,3.5,False,7253.349679654775,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[315.66993713378906, 5925.125453948975, 1171.4280986785889, 3306.5472412109375]","[84.8398208618164, 133.32498168945312, 315.66998291015625, 1640.0933837890625, 1259.3336181640625, 346.31292724609375, 5925.12646484375, 1171.4281005859375, 220.39263916015625, 0.0, 682.9691772460938, 403.8002624511719, 3306.5478515625]", Eight,0.9746594429016113,0.022921793162822723,0.9746594429016113,0.0024159392341971397,-3.7499999961389054,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9746594429016113}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.022921793162822723}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.0024159392341971397}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 1.0406478168079047e-06}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 8.104573225864442e-07}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 3.8283292269625235e-07}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 3.8283292269625235e-07}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 1.0968346941808704e-07}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 5.181080453553477e-08}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 4.035029377291721e-08}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 9.003367829052422e-09}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 7.011829783465373e-09}]"
"[""triple_refined""]",L7+L22+L27,"[7, 22, 27]",1.0,2.5,3.5,2.5,8.5,4.9749371855331,3.5,False,7278.803918856057,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[315.66993713378906, 6380.904335021973, 1261.5379524230957, 2361.8194580078125]","[84.8398208618164, 133.32498168945312, 315.66998291015625, 1640.0933837890625, 1259.3336181640625, 346.31292724609375, 6380.9052734375, 1261.5379638671875, 170.9384307861328, 0.0, 620.3285522460938, 401.19342041015625, 2361.819580078125]", Eight,0.9603783488273621,0.03723790869116783,0.9603783488273621,0.002380539895966649,-3.250000026944325,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9603783488273621}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.03723790869116783}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.002380539895966649}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 1.3166394410291105e-06}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 7.985821639522328e-07}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 4.843645911023486e-07}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 3.772235004362301e-07}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 1.387727763813018e-07}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 6.555161746746307e-08}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 3.975906537334595e-08}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 8.871446688374363e-09}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 8.871446688374363e-09}]"
"[""triple_refined""]",L7+L22+L27,"[7, 22, 27]",1.0,2.5,3.5,2.75,8.75,5.105144464165535,3.5,False,7358.831948087931,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[315.66993713378906, 6380.904335021973, 1261.5379524230957, 2598.0014038085938]","[84.8398208618164, 133.32498168945312, 315.66998291015625, 1640.0933837890625, 1259.3336181640625, 346.31292724609375, 6380.9052734375, 1261.5379638671875, 170.9384307861328, 0.0, 620.3285522460938, 401.19342041015625, 2598.001708984375]", Eight,0.9683549404144287,0.029241785407066345,0.9683549404144287,0.0024003121070563793,-3.500000000599298,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9683549404144287}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.029241785407066345}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.0024003121070563793}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 1.0339164191464079e-06}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 8.052149382820062e-07}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 4.883875703853846e-07}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 3.803565959970001e-07}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 1.0897399249643058e-07}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 5.147566994878616e-08}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 4.008929366250413e-08}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 8.945129970072685e-09}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 8.945129970072685e-09}]"
"[""triple_refined""]",L7+L22+L27,"[7, 22, 27]",1.0,2.5,3.5,3.0,9.0,5.244044240850758,3.5,False,7445.494705081426,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[315.66993713378906, 6380.904335021973, 1261.5379524230957, 2834.183349609375]","[84.8398208618164, 133.32498168945312, 315.66998291015625, 1640.0933837890625, 1259.3336181640625, 346.31292724609375, 6380.9052734375, 1261.5379638671875, 170.9384307861328, 0.0, 620.3285522460938, 401.19342041015625, 2834.18359375]", Eight,0.9676949381828308,0.029221856966614723,0.9676949381828308,0.0030799610540270805,-3.4999999355800337,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9676949381828308}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.029221856966614723}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.0030799610540270805}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 1.0332117881262093e-06}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.0332117881262093e-06}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 4.880546953245357e-07}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 3.800973615852854e-07}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 1.398300213395487e-07}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 6.605102242929206e-08}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 5.1440590453921686e-08}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 1.1477946593174693e-08}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 8.939033513399863e-09}]"
"[""triple_refined""]",L7+L22+L27,"[7, 22, 27]",1.0,2.5,3.5,3.25,9.25,5.390964663211956,3.5,False,7538.5634528054725,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[315.66993713378906, 6380.904335021973, 1261.5379524230957, 3070.3652954101562]","[84.8398208618164, 133.32498168945312, 315.66998291015625, 1640.0933837890625, 1259.3336181640625, 346.31292724609375, 6380.9052734375, 1261.5379638671875, 170.9384307861328, 0.0, 620.3285522460938, 401.19342041015625, 3070.365478515625]", Eight,0.9597286581993103,0.03721271827816963,0.9597286581993103,0.003054606029763818,-3.2500000047540234,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9597286581993103}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.03721271827816963}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.003054606029763818}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 1.3157487046555616e-06}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.3157487046555616e-06}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 6.215157100086799e-07}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 4.840368887926161e-07}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 1.3867889947505319e-07}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 6.550727249532429e-08}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 6.550727249532429e-08}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 1.1383456843816475e-08}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 1.1383456843816475e-08}]"
"[""triple_refined""]",L7+L22+L27,"[7, 22, 27]",1.0,2.5,3.5,3.5,9.5,5.545268253204709,3.5,False,7637.804229946358,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[315.66993713378906, 6380.904335021973, 1261.5379524230957, 3306.5472412109375]","[84.8398208618164, 133.32498168945312, 315.66998291015625, 1640.0933837890625, 1259.3336181640625, 346.31292724609375, 6380.9052734375, 1261.5379638671875, 170.9384307861328, 0.0, 620.3285522460938, 401.19342041015625, 3306.5478515625]", Eight,0.9597290754318237,0.037212733179330826,0.9597290754318237,0.0030546074267476797,-3.250000039062143,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.9597290754318237}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.037212733179330826}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.0030546074267476797}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 1.315749386776588e-06}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 1.0247066484225797e-06}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 6.215159942257742e-07}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 3.769684724375111e-07}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 1.3867895631847205e-07}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 6.550730091703372e-08}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 5.1017138957831776e-08}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 8.865449707684547e-09}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 8.865449707684547e-09}]"
"[""triple_refined""]",L7+L22+L27,"[7, 22, 27]",1.0,2.75,2.5,2.5,7.75,4.479118216792229,2.75,False,5673.928080506106,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[347.23693084716797, 4557.7888107299805, 901.0985374450684, 2361.8194580078125]","[84.8398208618164, 133.32498168945312, 347.2369689941406, 1605.308349609375, 1127.953369140625, 326.01776123046875, 4557.78955078125, 901.0985107421875, 336.8586120605469, 0.0, 837.2627563476562, 337.98406982421875, 2361.819580078125]", Eight,0.814846932888031,0.1818169355392456,0.814846932888031,0.0033300933428108692,-1.4999999510085098,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.814846932888031}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.1818169355392456}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.0033300933428108692}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 2.364947022215347e-06}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 1.1171218829986174e-06}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 1.1171218829986174e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 8.70015355758369e-07}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 2.492635644557595e-07}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 1.5118601481844962e-07}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 1.5118601481844962e-07}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 2.6272187980680428e-08}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 2.046079927708888e-08}]"
"[""triple_refined""]",L7+L22+L27,"[7, 22, 27]",1.0,2.75,2.5,2.75,8.0,4.623310502226732,2.75,False,5776.234155035704,"[14209, 137239, 23422, 23422, 60476, 129426, 129426, 144881, 144881]","[16, 16, 16, 21, 16, 16, 21, 16, 21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[42685, 1703, 197021, 248182]","[16, 16, 16, 16]","[347.23693084716797, 4557.7888107299805, 901.0985374450684, 2598.0014038085938]","[84.8398208618164, 133.32498168945312, 347.2369689941406, 1605.308349609375, 1127.953369140625, 326.01776123046875, 4557.78955078125, 901.0985107421875, 336.8586120605469, 0.0, 837.2627563476562, 337.98406982421875, 2598.001708984375]", Eight,0.814846932888031,0.1818169355392456,0.814846932888031,0.0033300933428108692,-1.4999999510085098,"[{""token"": "" Eight"", ""token_id"": 38923, ""probability"": 0.814846932888031}, {""token"": "" Six"", ""token_id"": 19759, ""probability"": 0.1818169355392456}, {""token"": "" Four"", ""token_id"": 13038, ""probability"": 0.0033300933428108692}, {""token"": "" Many"", ""token_id"": 8732, ""probability"": 2.364947022215347e-06}, {""token"": "" Two"", ""token_id"": 8512, ""probability"": 1.1171218829986174e-06}, {""token"": "" Legs"", ""token_id"": 156403, ""probability"": 1.1171218829986174e-06}, {""token"": ""Eight"", ""token_id"": 80357, ""probability"": 8.70015355758369e-07}, {""token"": "" Typically"", ""token_id"": 50338, ""probability"": 2.492635644557595e-07}, {""token"": "" Some"", ""token_id"": 4943, ""probability"": 1.5118601481844962e-07}, {""token"": "" Usually"", ""token_id"": 34645, ""probability"": 1.1774378094742133e-07}, {""token"": "" Several"", ""token_id"": 22624, ""probability"": 2.6272187980680428e-08}, {""token"": ""\n\n"", ""token_id"": 108, ""probability"": 2.046079927708888e-08}]"
